TS_ENVYRIA_VETTEL_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_ENVYRIA_VETTEL_01
TS_SLOTH_VERMIO_01_CNDS_INAME	CARD_CNDS_VERM_TRANS01
TS_SLOTH_VERMIO_01_ABIL_INAME	AB_SLOTH_VERM_TRANS_01_VA
TS_SLOTH_VERMIO_01_ABIL_INAME_LVMAX	AB_SLOTH_VERM_TRANS_01_VA_MAX
TS_SLOTH_VERMIO_01_CNDS_INAME	CARD_CNDS_VERMIO01
TS_SLOTH_VERMIO_01_ABIL_INAME	AB_SLOTH_VERMIO_01_VA_DAMMY
TS_SLOTH_VERMIO_01_ABIL_INAME_LVMAX	AB_SLOTH_VERMIO_01_VA_DAMMY
TS_SLOTH_VERMIO_01_CNDS_INAME	CARD_CNDS_VERMIOALL_UROB
TS_SLOTH_VERMIO_01_ABIL_INAME	AB_SLOTH_VERMIO_01_MAX_SPD_VA_NON
TS_SLOTH_VERMIO_01_ABIL_INAME_LVMAX	AB_SLOTH_VERMIO_01_MAX_SPD_VA
TS_WADA_MITSUHA_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_WADA_MITSUHA_01
TS_WADA_MITSUHA_01_CNDS_INAME	CARD_CNDS_WADA
TS_WADA_MITSUHA_01_FILTER_KEYWORD	ミツハ,スメラギ,ミカボシ
TS_WADA_MITSUHA_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_WADA_MITSUHA_01_CNDS_INAME	CARD_CNDS_MITSUHA_KAEDE_TANBA_UROB
TS_WADA_MITSUHA_01_CNDS_INAME	CARD_CNDS_MITSUHA_UROB
TS_WADA_MITSUHA_01_CNDS_INAME	CARD_CNDS_SUMERAGI_UROB
TS_WADA_MITSUHA_01_CNDS_INAME	CARD_CNDS_MIKABOSI_UROB
TS_WADA_MITSUHA_01_CNDS_INAME	CARD_CNDS_MITSUHA_UROB01
TS_WADA_MITSUHA_01_ABIL_INAME	AB_WADA_MITSUHA_01_VA
TS_WADA_MITSUHA_01_ABIL_INAME_LVMAX	AB_WADA_MITSUHA_01_VA_MAX
TS_WADA_MITSUHA_01_CNDS_INAME	CARD_CNDS_MITSUHA_UROB01
TS_WADA_MITSUHA_01_ABIL_INAME	AB_WADA_MITSUHA_01_VA_SA_DAMMY
TS_WADA_MITSUHA_01_ABIL_INAME_LVMAX	AB_WADA_MITSUHA_01_VA_SA_DAMMY
TS_WADA_MITSUHA_01_CNDS_INAME	CARD_CNDS_SUMERAGI_UROB01
TS_WADA_MITSUHA_01_ABIL_INAME	AB_WADA_MITSUHA_01_SUMERAGI_VA
TS_WADA_MITSUHA_01_ABIL_INAME_LVMAX	AB_WADA_MITSUHA_01_SUMERAGI_VA_MAX
TS_WADA_MITSUHA_01_CNDS_INAME	CARD_CNDS_MIKABOSI_UROB01
TS_WADA_MITSUHA_01_ABIL_INAME	AB_WADA_MITSUHA_01_MIKABOSI_VA
TS_WADA_MITSUHA_01_ABIL_INAME_LVMAX	AB_WADA_MITSUHA_01_MIKABOSI_VA_MAX
TS_WADA_MITSUHA_01_CNDS_INAME	CARD_CNDS_MITSUHA_SUMERAGI_MIKABOSI_UROB
TS_WADA_MITSUHA_01_ABIL_INAME	AB_WADA_MITSUHA_01_MAX_SPD_VA_NON
TS_WADA_MITSUHA_01_ABIL_INAME_LVMAX	AB_WADA_MITSUHA_01_MAX_SPD_VA
TS_ENVYRIA_CANON_LINK_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_ENVYRIA_CANON_LINK_01
TS_ENVYRIA_CANON_LINK_01_CNDS_INAME	CARD_CNDS_SEIKYOU_NIGHT
TS_ENVYRIA_CANON_LINK_01_FILTER_KEYWORD	カノン,決戦礼装
TS_ENVYRIA_CANON_LINK_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_ENVYRIA_CANON_LINK_01_CNDS_INAME	CARD_CNDS_CANON_LINK_BASINI_CANON_UROB
TS_ENVYRIA_CANON_LINK_01_CNDS_INAME	CARD_CNDS_CANON_LINK_CANON_UROB
TS_ENVYRIA_CANON_LINK_01_CNDS_INAME	CARD_CNDS_CANON_LINK_CANON
TS_ENVYRIA_CANON_LINK_01_ABIL_INAME	AB_ENVYRIA_CANON_LINK_01_VA
TS_ENVYRIA_CANON_LINK_01_ABIL_INAME_LVMAX	AB_ENVYRIA_CANON_LINK_01_VAMAX
TS_ENVYRIA_CANON_LINK_01_CNDS_INAME	CARD_CNDS_CANON_LINK_CANON
TS_ENVYRIA_CANON_LINK_01_ABIL_INAME	AB_ENVYRIA_CANON_LINK_01_VA_SA_DAMMY
TS_ENVYRIA_CANON_LINK_01_ABIL_INAME_LVMAX	AB_ENVYRIA_CANON_LINK_01_VAMAX_SA_DAMMY
TS_ENVYRIA_CANON_LINK_01_CNDS_INAME	CARD_CNDS_CANON_LINK_CANON_UROB
TS_ENVYRIA_CANON_LINK_01_ABIL_INAME	AB_ENVYRIA_CANON_LINK_01_MAX_SPD_VA_NON
TS_ENVYRIA_CANON_LINK_01_ABIL_INAME_LVMAX	AB_ENVYRIA_CANON_LINK_01_MAX_SPD_VA
TS_SLOTH_CHERYL_02_EXTRA_RARITY_INAME	CARD_EXTRA_TS_SLOTH_CHERYL_02
TS_SLOTH_CHERYL_02_CNDS_INAME	CARD_CNDS_SLOTH
TS_SLOTH_CHERYL_02_FILTER_KEYWORD	シェリル
TS_SLOTH_CHERYL_02_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_SLOTH_CHERYL_02_CNDS_INAME	CARD_CNDS_CHERYL_GUILDFORD_UROB
TS_SLOTH_CHERYL_02_CNDS_INAME	CARD_CNDS_CHERYL_UROB
TS_SLOTH_CHERYL_02_CNDS_INAME	CARD_CNDS_CHERYL_UROB01
TS_SLOTH_CHERYL_02_ABIL_INAME	AB_SLOTH_CHERYL_02_VA
TS_SLOTH_CHERYL_02_ABIL_INAME_LVMAX	AB_SLOTH_CHERYL_02_VA_MAX
TS_SLOTH_CHERYL_02_CNDS_INAME	CARD_CNDS_CHERYL_UROB
TS_SLOTH_CHERYL_02_ABIL_INAME	AB_SLOTH_CHERYL_02_MAX_SPD_VA_NON
TS_SLOTH_CHERYL_02_ABIL_INAME_LVMAX	AB_SLOTH_CHERYL_02_MAX_SPD_VA
TS_SLOTH_MABEL_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_SLOTH_MABEL_01
TS_SLOTH_MABEL_01_CNDS_INAME	CARD_CNDS_SLOTH
TS_SLOTH_MABEL_01_FILTER_KEYWORD	メイベル
TS_SLOTH_MABEL_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_SLOTH_MABEL_01_CNDS_INAME	CARD_CNDS_MABEL_VIVI_HUGO_UROB
TS_SLOTH_MABEL_01_CNDS_INAME	CARD_CNDS_MABEL_UROB
TS_SLOTH_MABEL_01_CNDS_INAME	CARD_CNDS_MABEL
TS_SLOTH_MABEL_01_ABIL_INAME	AB_SLOTH_MABEL_01_VA
TS_SLOTH_MABEL_01_ABIL_INAME_LVMAX	AB_SLOTH_MABEL_01_VA_MAX
TS_SLOTH_MABEL_01_CNDS_INAME	CARD_CNDS_UROB01
TS_SLOTH_MABEL_01_ABIL_INAME	AB_SLOTH_MABEL_UROB_01_VA
TS_SLOTH_MABEL_01_ABIL_INAME_LVMAX	AB_SLOTH_MABEL_UROB_01_VA_MAX
TS_SLOTH_MABEL_01_CNDS_INAME	CARD_CNDS_MABEL_UROB
TS_SLOTH_MABEL_01_ABIL_INAME	AB_SLOTH_MABEL_01_MAX_SPD_VA_NON
TS_SLOTH_MABEL_01_ABIL_INAME_LVMAX	AB_SLOTH_MABEL_01_MAX_SPD_VA
TS_TRS_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_TRS_01
TS_TRS_01_CNDS_INAME	CARD_CNDS_TRS_ALL
TS_TRS_01_FILTER_KEYWORD	花垣武道,東京リベンジャーズ,東リベ
TS_TRS_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_TRS_01_CNDS_INAME	CARD_CNDS_TRS_HANAGAKI_UROB
TS_TRS_01_CNDS_INAME	CARD_CNDS_TRS_HANAGAKI_UROB
TS_TRS_01_ABIL_INAME	AB_TRS_01_MAX_SPD_VA_NON
TS_TRS_01_ABIL_INAME_LVMAX	AB_TRS_01_MAX_SPD_VA
TS_TRS_02_EXTRA_RARITY_INAME	CARD_EXTRA_TS_TRS_02
TS_TRS_02_CNDS_INAME	CARD_CNDS_TRS_ALL
TS_TRS_02_FILTER_KEYWORD	花垣武道,佐野万次郎,龍宮寺堅,東京リベンジャーズ,東リベ
TS_TRS_02_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_TRS_02_CNDS_INAME	CARD_CNDS_TRS_HANAGAKI_SANO_RYUGUJI_UROB
TS_TRS_02_CNDS_INAME	CARD_CNDS_TRS_HANAGAKI
TS_TRS_02_ABIL_INAME	AB_TRS_02_HANAGAKI_VA
TS_TRS_02_ABIL_INAME_LVMAX	AB_TRS_02_HANAGAKI_VA_MAX
TS_TRS_02_CNDS_INAME	CARD_CNDS_TRS_SANO
TS_TRS_02_ABIL_INAME	AB_TRS_02_SANO_VA
TS_TRS_02_ABIL_INAME_LVMAX	AB_TRS_02_SANO_VA_MAX
TS_TRS_02_CNDS_INAME	CARD_CNDS_TRS_RYUGUJI
TS_TRS_02_ABIL_INAME	AB_TRS_02_RYUGUJI_VA
TS_TRS_02_ABIL_INAME_LVMAX	AB_TRS_02_RYUGUJI_VA_MAX
TS_TRS_02_CNDS_INAME	CARD_CNDS_TRS_HANAGAKI_SANO_RYUGUJI_UROB
TS_TRS_02_ABIL_INAME	AB_TRS_02_MAX_SPD_VA_NON
TS_TRS_02_ABIL_INAME_LVMAX	AB_TRS_02_MAX_SPD_VA
TS_TRS_03_EXTRA_RARITY_INAME	CARD_EXTRA_TS_TRS_03
TS_TRS_03_CNDS_INAME	CARD_CNDS_TRS_ALL
TS_TRS_03_FILTER_KEYWORD	場地圭介,松野千冬,東京リベンジャーズ,東リベ
TS_TRS_03_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_TRS_03_CNDS_INAME	CARD_CNDS_TRS_BAJI_TRS_MATSUNO_UROB
TS_TRS_03_CNDS_INAME	CARD_CNDS_TRS_BAJI_UROB01
TS_TRS_03_ABIL_INAME	AB_TRS_03_BAJI_VA
TS_TRS_03_ABIL_INAME_LVMAX	AB_TRS_03_BAJI_VA_MAX
TS_TRS_03_CNDS_INAME	CARD_CNDS_TRS_MATSUNO_UROB01
TS_TRS_03_ABIL_INAME	AB_TRS_03_MATSUNO_VA
TS_TRS_03_ABIL_INAME_LVMAX	AB_TRS_03_MATSUNO_VA_MAX
TS_TRS_03_CNDS_INAME	CARD_CNDS_TRS_BAJI_TRS_MATSUNO_UROB
TS_TRS_03_ABIL_INAME	AB_TRS_03_MAX_SPD_VA_NON
TS_TRS_03_ABIL_INAME_LVMAX	AB_TRS_03_MAX_SPD_VA
TS_LUST_PAMERA_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_LUST_PAMERA_01
TS_LUST_PAMERA_01_CNDS_INAME	CARD_CNDS_LUST
TS_LUST_PAMERA_01_FILTER_KEYWORD	パメラ,ハロウィン
TS_LUST_PAMERA_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_LUST_PAMERA_01_CNDS_INAME	CARD_CNDS_PAMERA_TETIS_UROB
TS_LUST_PAMERA_01_CNDS_INAME	CARD_CNDS_PAMERA_UROB
TS_LUST_PAMERA_01_CNDS_INAME	CARD_CNDS_PAMERA
TS_LUST_PAMERA_01_ABIL_INAME	AB_LUST_PAMERA_01_VA
TS_LUST_PAMERA_01_ABIL_INAME_LVMAX	AB_LUST_PAMERA_01_VA_MAX
TS_LUST_PAMERA_01_CNDS_INAME	CARD_CNDS_PAMERA_UROB
TS_LUST_PAMERA_01_ABIL_INAME	AB_LUST_PAMERA_01_MAX_SPD_VA_NON
TS_LUST_PAMERA_01_ABIL_INAME_LVMAX	AB_LUST_PAMERA_01_MAX_SPD_VA
TS_LUST_PAMERA_01_CNDS_INAME	CARD_CNDS_PAMERA_SKIN
TS_LUST_LEYCHEL_02_EXTRA_RARITY_INAME	CARD_EXTRA_TS_LUST_LEYCHEL_02
TS_LUST_LEYCHEL_02_CNDS_INAME	CARD_CNDS_LUST
TS_LUST_LEYCHEL_02_FILTER_KEYWORD	レイチェル,ハロウィン
TS_LUST_LEYCHEL_02_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_LUST_LEYCHEL_02_CNDS_INAME	CARD_CNDS_LEYCHEL_CORDELIA_UROB
TS_LUST_LEYCHEL_02_CNDS_INAME	CARD_CNDS_LEYCHEL_UROB
TS_LUST_LEYCHEL_02_CNDS_INAME	CARD_CNDS_LEYCHEL_UROB01
TS_LUST_LEYCHEL_02_ABIL_INAME	AB_LUST_LEYCHEL_02_VA
TS_LUST_LEYCHEL_02_ABIL_INAME_LVMAX	AB_LUST_LEYCHEL_02_VA_MAX
TS_LUST_LEYCHEL_02_CNDS_INAME	CARD_CNDS_LEYCHEL_UROB01
TS_LUST_LEYCHEL_02_ABIL_INAME	AB_LUST_LEYCHEL_02_VA_SA
TS_LUST_LEYCHEL_02_ABIL_INAME_LVMAX	AB_LUST_LEYCHEL_02_VA_SA
TS_LUST_LEYCHEL_02_CNDS_INAME	CARD_CNDS_LEYCHEL_UROB
TS_LUST_LEYCHEL_02_ABIL_INAME	AB_LUST_LEYCHEL_02_MAX_SPD_VA_NON
TS_LUST_LEYCHEL_02_ABIL_INAME_LVMAX	AB_LUST_LEYCHEL_02_MAX_SPD_VA
TS_LUST_LEYCHEL_02_CNDS_INAME	CARD_CNDS_LEYCHEL_SKIN
TS_WRATH_LINDRAKE_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_WRATH_LINDRAKE_01
TS_WRATH_LINDRAKE_01_CNDS_INAME	CARD_CNDS_WRATHTRIZ
TS_WRATH_LINDRAKE_01_FILTER_KEYWORD	リンドレイク
TS_WRATH_LINDRAKE_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_WRATH_LINDRAKE_01_CNDS_INAME	CARD_CNDS_LINDRAKE_UROB
TS_WRATH_LINDRAKE_01_CNDS_INAME	CARD_CNDS_LINDRAKE_UROB
TS_WRATH_LINDRAKE_01_CNDS_INAME	CARD_CNDS_LINDRAKE_UROB01
TS_WRATH_LINDRAKE_01_ABIL_INAME	AB_WRATH_LINDRAKE_01_VA
TS_WRATH_LINDRAKE_01_ABIL_INAME_LVMAX	AB_WRATH_LINDRAKE_01_VA_MAX
TS_WRATH_LINDRAKE_01_CNDS_INAME	CARD_CNDS_LINDRAKE_UROB
TS_WRATH_LINDRAKE_01_ABIL_INAME	AB_WRATH_LINDRAKE_01_MAX_SPD_VA_NON
TS_WRATH_LINDRAKE_01_ABIL_INAME_LVMAX	AB_WRATH_LINDRAKE_01_MAX_SPD_VA
TS_POK_YGGDRASILL_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_POK_YGGDRASILL_01
TS_POK_YGGDRASILL_01_CNDS_INAME	CARD_CNDS_POK
TS_POK_YGGDRASILL_01_FILTER_KEYWORD	ファントムオブキル,ファンキル,ユグドラシル
TS_POK_YGGDRASILL_01_CNDS_INAME	CARD_CNDS_POK_YGGDRASILL_UROB
TS_POK_YGGDRASILL_01_CNDS_INAME	CARD_CNDS_POK_YGGDRASILL
TS_POK_YGGDRASILL_01_ABIL_INAME	AB_POK_YGGDRASILL_01_VA
TS_POK_YGGDRASILL_01_ABIL_INAME_LVMAX	AB_POK_YGGDRASILL_01_VA_MAX
TS_POK_YGGDRASILL_01_CNDS_INAME	CARD_CNDS_POK_YGGDRASILL
TS_POK_YGGDRASILL_01_ABIL_INAME	AB_POK_YGGDRASILL_01_VA_SA_DAMMY
TS_POK_YGGDRASILL_01_ABIL_INAME_LVMAX	AB_POK_YGGDRASILL_01_VA_MAX_SA_DAMMY
TS_POK_YGGDRASILL_01_CNDS_INAME	CARD_CNDS_UROB01
TS_POK_YGGDRASILL_01_ABIL_INAME	AB_POK_YGGDRASILL_01_VA_B
TS_POK_YGGDRASILL_01_ABIL_INAME_LVMAX	AB_POK_YGGDRASILL_01_VA_MAX_B
TS_POK_YGGDRASILL_01_CNDS_INAME	CARD_CNDS_POK_YGGDRASILL_UROB
TS_POK_YGGDRASILL_01_ABIL_INAME	AB_POK_YGGDRASILL_01_MAX_SPD_VA_NON
TS_POK_YGGDRASILL_01_ABIL_INAME_LVMAX	AB_POK_YGGDRASILL_01_MAX_SPD_VA
TS_CRY_02_EXTRA_RARITY_INAME	CARD_EXTRA_TS_CRY_02
TS_CRY_02_CNDS_INAME	CARD_CNDS_CRY_COLABO
TS_CRY_02_FILTER_KEYWORD	メルリヌス,アーサー,ダークオリヴィエ,平将門,クリユニ,クリスタルオブリユニオン
TS_CRY_02_CNDS_INAME	CARD_CNDS_CRY_MERLINUS_ARTHUR_UROB
TS_CRY_02_CNDS_INAME	CARD_CNDS_CRY_MASAKADO_DARK_OLIVIER_UROB
TS_CRY_02_CNDS_INAME	CARD_CNDS_MERLINUS
TS_CRY_02_ABIL_INAME	AB_CRY_02_MERLINUS_VA
TS_CRY_02_ABIL_INAME_LVMAX	AB_CRY_02_MERLINUS_VA_MAX
TS_CRY_02_CNDS_INAME	CARD_CNDS_ARTHUR
TS_CRY_02_ABIL_INAME	AB_CRY_02_ARTHUR_VA
TS_CRY_02_ABIL_INAME_LVMAX	AB_CRY_02_ARTHUR_VA_MAX
TS_CRY_02_CNDS_INAME	CARD_CNDS_MASAKADO
TS_CRY_02_ABIL_INAME	AB_CRY_02_MASAKADO_VA
TS_CRY_02_ABIL_INAME_LVMAX	AB_CRY_02_MASAKADO_VA_MAX
TS_CRY_02_CNDS_INAME	CARD_CNDS_DARK_OLIVIER
TS_CRY_02_ABIL_INAME	AB_CRY_02_DARK_OLIVIER_VA
TS_CRY_02_ABIL_INAME_LVMAX	AB_CRY_02_DARK_OLIVIER_VA_MAX
TS_CRY_02_CNDS_INAME	CARD_CNDS_CRY_COLABO_UROB
TS_CRY_02_ABIL_INAME	AB_CRY_02_MAX_SPD_VA_NON
TS_CRY_02_ABIL_INAME_LVMAX	AB_CRY_02_MAX_SPD_VA
TS_SLOTH_RIMA_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_SLOTH_RIMA_01
TS_SLOTH_RIMA_01_CNDS_INAME	CARD_CNDS_SLOTH
TS_SLOTH_RIMA_01_FILTER_KEYWORD	リーマ,デイジー
TS_SLOTH_RIMA_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_SLOTH_RIMA_01_CNDS_INAME	CARD_CNDS_SLOTH_MECH_DAISY_UROB
TS_SLOTH_RIMA_01_CNDS_INAME	CARD_CNDS_RIMA_DAISY_UROB
TS_SLOTH_RIMA_01_CNDS_INAME	CARD_CNDS_RIMA_UROB01
TS_SLOTH_RIMA_01_ABIL_INAME	AB_SLOTH_RIMA_01_VA
TS_SLOTH_RIMA_01_ABIL_INAME_LVMAX	AB_SLOTH_RIMA_01_VA_MAX
TS_SLOTH_RIMA_01_CNDS_INAME	CARD_CNDS_DAISY
TS_SLOTH_RIMA_01_ABIL_INAME	AB_SLOTH_RIMA01_VA_02
TS_SLOTH_RIMA_01_ABIL_INAME_LVMAX	AB_SLOTH_RIMA01_VA_MAX_02
TS_SLOTH_RIMA_01_CNDS_INAME	CARD_CNDS_DAISY
TS_SLOTH_RIMA_01_ABIL_INAME	AB_SLOTH_RIMA01_VA_02_SA_DAMMY
TS_SLOTH_RIMA_01_ABIL_INAME_LVMAX	AB_SLOTH_RIMA01_VA_02_SA_DAMMY
TS_SLOTH_RIMA_01_CNDS_INAME	CARD_CNDS_UROBOROS_1
TS_SLOTH_RIMA_01_ABIL_INAME	AB_SLOTH_RIMA01_VA_02_UROB
TS_SLOTH_RIMA_01_ABIL_INAME_LVMAX	AB_SLOTH_RIMA01_VA_MAX_02_UROB
TS_SLOTH_RIMA_01_CNDS_INAME	CARD_CNDS_RIMA_DAISY_UROB
TS_SLOTH_RIMA_01_ABIL_INAME	AB_SLOTH_RIMA01_MAX_SPD_VA_NON
TS_SLOTH_RIMA_01_ABIL_INAME_LVMAX	AB_SLOTH_RIMA01_MAX_SPD_VA
TS_SAGA_REGA_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_SAGA_REGA_01
TS_SAGA_REGA_01_CNDS_INAME	CARD_CNDS_SAGA
TS_SAGA_REGA_01_FILTER_KEYWORD	レガ
TS_SAGA_REGA_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_SAGA_REGA_01_CNDS_INAME	CARD_CNDS_SAGA_WIND
TS_SAGA_REGA_01_CNDS_INAME	CARD_CNDS_REGA_UROB
TS_SAGA_REGA_01_CNDS_INAME	CARD_CNDS_REGA
TS_SAGA_REGA_01_ABIL_INAME	AB_SAGA_REGA_01_VA
TS_SAGA_REGA_01_ABIL_INAME_LVMAX	AB_SAGA_REGA_01_VA_MAX
TS_SAGA_REGA_01_CNDS_INAME	CARD_CNDS_REGA_UROB
TS_SAGA_REGA_01_ABIL_INAME	AB_SAGA_REGA_01_MAX_SPD_VA_NON
TS_SAGA_REGA_01_ABIL_INAME_LVMAX	AB_SAGA_REGA_01_MAX_SPD_VA
TS_WRATH_LOREAM_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_WRATH_LOREAM_01
TS_WRATH_LOREAM_01_CNDS_INAME	CARD_CNDS_WRATHTRIZ
TS_WRATH_LOREAM_01_FILTER_KEYWORD	ローレアム
TS_WRATH_LOREAM_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_WRATH_LOREAM_01_CNDS_INAME	CARD_CNDS_LOREAM_LINDRAKE_UROB
TS_WRATH_LOREAM_01_CNDS_INAME	CARD_CNDS_LOREAM_UROB
TS_WRATH_LOREAM_01_CNDS_INAME	CARD_CNDS_LOREAM_UROB01
TS_WRATH_LOREAM_01_ABIL_INAME	AB_WRATH_LOREAM_01_VA
TS_WRATH_LOREAM_01_ABIL_INAME_LVMAX	AB_WRATH_LOREAM_01_VA_MAX
TS_WRATH_LOREAM_01_CNDS_INAME	CARD_CNDS_LOREAM_UROB01
TS_WRATH_LOREAM_01_ABIL_INAME	AB_WRATH_LOREAM_01_VA_SA
TS_WRATH_LOREAM_01_ABIL_INAME_LVMAX	AB_WRATH_LOREAM_01_VA_SA
TS_WRATH_LOREAM_01_CNDS_INAME	CARD_CNDS_LOREAM_UROB
TS_WRATH_LOREAM_01_ABIL_INAME	AB_WRATH_LOREAM_01_MAX_SPD_VA_NON
TS_WRATH_LOREAM_01_ABIL_INAME_LVMAX	AB_WRATH_LOREAM_01_MAX_SPD_VA
TS_WRATH_MARIANNU_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_WRATH_MARIANNU_01
TS_WRATH_MARIANNU_01_CNDS_INAME	CARD_CNDS_WRATHTRIZ
TS_WRATH_MARIANNU_01_FILTER_KEYWORD	マリアンヌ,クリスマス
TS_WRATH_MARIANNU_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_WRATH_MARIANNU_01_CNDS_INAME	CARD_CNDS_MARIANNU_RACHEL_UROB
TS_WRATH_MARIANNU_01_CNDS_INAME	CARD_CNDS_MARIANNU_UROB
TS_WRATH_MARIANNU_01_CNDS_INAME	CARD_CNDS_MARIANNU
TS_WRATH_MARIANNU_01_ABIL_INAME	AB_WRATH_MARIANNU_01_VA
TS_WRATH_MARIANNU_01_ABIL_INAME_LVMAX	AB_WRATH_MARIANNU_01_VA_MAX
TS_WRATH_MARIANNU_01_CNDS_INAME	CARD_CNDS_MARIANNU_UROB
TS_WRATH_MARIANNU_01_ABIL_INAME	AB_WRATH_MARIANNU_01_MAX_SPD_VA_NON
TS_WRATH_MARIANNU_01_ABIL_INAME_LVMAX	AB_WRATH_MARIANNU_01_MAX_SPD_VA
TS_WRATH_MARIANNU_01_CNDS_INAME	CARD_CNDS_MARIANNU_SKIN
TS_ENVYRIA_DAPHNE_02_EXTRA_RARITY_INAME	CARD_EXTRA_TS_ENVYRIA_DAPHNE_02
TS_ENVYRIA_DAPHNE_02_CNDS_INAME	CARD_CNDS_ENVIRIA
TS_ENVYRIA_DAPHNE_02_FILTER_KEYWORD	ダフネ,クリスマス
TS_ENVYRIA_DAPHNE_02_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_ENVYRIA_DAPHNE_02_CNDS_INAME	CARD_CNDS_DAPHNE_MARIANNU_UROB
TS_ENVYRIA_DAPHNE_02_CNDS_INAME	CARD_CNDS_DAPHNE_UROB
TS_ENVYRIA_DAPHNE_02_CNDS_INAME	CARD_CNDS_DAPHNE
TS_ENVYRIA_DAPHNE_02_ABIL_INAME	AB_ENVYRIA_DAPHNE_02_VA
TS_ENVYRIA_DAPHNE_02_ABIL_INAME_LVMAX	AB_ENVYRIA_DAPHNE_02_VA_MAX
TS_ENVYRIA_DAPHNE_02_CNDS_INAME	CARD_CNDS_UROB01_DAPHNE
TS_ENVYRIA_DAPHNE_02_ABIL_INAME	AB_ENVYRIA_DAPHNE_02_VA_UROB
TS_ENVYRIA_DAPHNE_02_ABIL_INAME_LVMAX	AB_ENVYRIA_DAPHNE_02_VA_MAX_UROB
TS_ENVYRIA_DAPHNE_02_CNDS_INAME	CARD_CNDS_DAPHNE_UROB
TS_ENVYRIA_DAPHNE_02_ABIL_INAME	AB_ENVYRIA_DAPHNE_02_MAX_SPD_VA_NON
TS_ENVYRIA_DAPHNE_02_ABIL_INAME_LVMAX	AB_ENVYRIA_DAPHNE_02_MAX_SPD_VA
TS_ENVYRIA_DAPHNE_02_CNDS_INAME	CARD_CNDS_DAPHNE_SKIN
TS_WADA_ZIN_02_EXTRA_RARITY_INAME	CARD_EXTRA_TS_WADA_ZIN_02
TS_WADA_ZIN_02_CNDS_INAME	CARD_CNDS_WADA
TS_WADA_ZIN_02_FILTER_KEYWORD	ジン,ヨミ
TS_WADA_ZIN_02_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_WADA_ZIN_02_CNDS_INAME	CARD_CNDS_ZIN_YOMI_UROB
TS_WADA_ZIN_02_CNDS_INAME	CARD_CNDS_ZIN_UROB
TS_WADA_ZIN_02_CNDS_INAME	CARD_CNDS_ZIN_UROB01
TS_WADA_ZIN_02_ABIL_INAME	AB_WADA_ZIN_02_VA
TS_WADA_ZIN_02_ABIL_INAME_LVMAX	AB_WADA_ZIN_02_VA_MAX
TS_WADA_ZIN_02_CNDS_INAME	CARD_CNDS_ZIN_UROB01
TS_WADA_ZIN_02_ABIL_INAME	AB_WADA_ZIN_02_VA_SA_DAMMY
TS_WADA_ZIN_02_ABIL_INAME_LVMAX	AB_WADA_ZIN_02_VA_SA_DAMMY
TS_WADA_ZIN_02_CNDS_INAME	CARD_CNDS_ZIN_UROB
TS_WADA_ZIN_02_ABIL_INAME	AB_WADA_ZIN_02_MAX_SPD_VA_NON
TS_WADA_ZIN_02_ABIL_INAME_LVMAX	AB_WADA_ZIN_02_MAX_SPD_VA
TS_GREED_SHANGDI_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_GREED_SHANGDI_01
TS_GREED_SHANGDI_01_CNDS_INAME	CARD_CNDS_GREED
TS_GREED_SHANGDI_01_FILTER_KEYWORD	シャンディ
TS_GREED_SHANGDI_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_GREED_SHANGDI_01_CNDS_INAME	CARD_CNDS_GREED_WOMEN
TS_GREED_SHANGDI_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_GREED_SHANGDI_01_CNDS_INAME	CARD_CNDS_SHANGDI_UROB
